Marca.temporal;genero;genero_diverso;edad;discapacidad;nivel_formacion;carrera_grado;tipo_universidad;pais;provincia;trabajo;rubro;dotacion;origen_capital;dotacion_rh;puesto;tipo_contratacion;funcion_rh;personas_a_cargo;anios_en_empresa;anios_en_puesto;anios_experiencia;sueldo_bruto;beneficios;bono;ajuste;ajuste_porcentaje;ajuste_mes;otros_proyectos;erp;nombre_area;mate;idioma_exigencia;idioma_porcentaje;contactos_linkedin;satisfaccion;busqueda;beneficios_expectativa;rh_una_palabra;pregunta_bizarra;teletrabajo;elementos;valoracion_gestion_empresa
2020-10-08T12:14:51Z;Femenino;No;28;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;70;Nacional;3;Analista;Full time;Generalista;0;2;2;5;60000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Gimnasio, Frutas y snacks, Home office;Un sueldo;3 o más ajustes;21;Agosto;No;No tenemos sistema de gestión;HR;Si, está permitido;No;0.3;2700;4;No,  pero escucho ofertas;Sueldo dolarizado - Capacitaciones técnicas para HR - Equipamiento para Home Office - Días Off por mes -;Innovación;¿Si tuvieses una cena con una celebridad/personaje histórico/persona en gral, con quíen sería y porqué? ¿De que hablarían?;Si;No me enviaron ni reintegraron nada;3
2020-10-08T13:21:39Z;Masculino;No;38;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Servicios de salud;400;Nacional;4;Jefe;Full time;Generalista;2;1;1;14;89000;No tengo beneficios adicionales;No recibo bono;1 solo;12;Agosto;No;Bejerman;Oficina de Personal;No, está prohibido;No;0;2600;5;No estoy buscando cambiar;horarios flex;servicio;-;No;NA;5
2020-10-08T14:10:48Z;Femenino;No;27;No tengo ninguna discapacidad;Terciario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Santa Fe;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;250;Multinacional;10;HRBP;Full time;Reclutamiento y selección;0;2;3;3;93000;Medicina prepaga / Plan de salud, Horarios flexibles, Gimnasio, Frutas y snacks, Seguro de vida (adicionales a los de ley), Reintegros en capacitación, Idiomas, Home office, reintegro por niñera, compra de libros;No recibo bono;3 o más ajustes;30;Julio;No;productos de oracle y jira;People development and recruitment;Si, está permitido;Si;0.5;9000;5;No,  pero escucho ofertas;pago de internet;ATR;N/A;Si;Computadora / Laptop, Silla ergonómica;4
2020-10-08T15:01:56Z;Masculino;No;34;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;2700;Multinacional;100;Gerente;Full time;HRBP;3;1;1;13;221000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Frutas y snacks, Seguro de vida (adicionales a los de ley), Reintegros en capacitación, Idiomas, Home office, Comedor / Almuerzos, Stocks;Un sueldo;3 o más ajustes;29;Octubre;No;SAP / SuccessFactors;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2020-10-08T15:39:23Z;Masculino;Si;39;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;190;Nacional;2;Jefe;Full time;Generalista;1;2;2;15;160000;Medicina prepaga / Plan de salud, Vacaciones extendidas;Un sueldo;2 ajustes;8;Agosto;No;Tango;Recursos Humanos;Si, está permitido;No;0;1900;3;No,  pero escucho ofertas;horario flexible;complicada;por que me quieren contratar a mi;No;NA;3
2020-10-08T20:26:55Z;Femenino;No;29;No tengo ninguna discapacidad;Universitario en curso;Psicología;Universidad Privada;Paraguay;NA;Relación de Dependencia;Construcción;350;Nacional;3;Jefe;Full time;Administración de personal;1;2;7;7;7000000;Horarios flexibles, Préstamos;No recibo bono;1 solo;25;Septiembre;No;Unisoft;Recursos Humanos;Si, está permitido;No;0;6;3;No,  pero escucho ofertas;almuerzo;NA;NA;NA;NA;NA
2020-10-08T22:22:47Z;Femenino;No;38;No tengo ninguna discapacidad;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Servicios de consultoría;700;Nacional;700;Analista;Full time;Reclutamiento y selección;0;6;6;10;75000;Medicina prepaga / Plan de salud;No recibo bono;No tuve ajustes;5;Agosto;No;Enlatado propio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2020-10-08T22:39:07Z;Femenino;No;34;No tengo ninguna discapacidad;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;100;Nacional;2;Analista;Full time;Reclutamiento y selección;0;0;5;10;85000;Medicina prepaga / Plan de salud, Frutas y snacks, Comedor / Almuerzos;No recibo bono;No tuve ajustes;0;NA;No;No tenemos sistema de gestión;Recursos Humanos;Si, está permitido;No;0;500;1;Sí, activamente;Buen ambiente laboral;Gestion;a que jugabas de chiquito?;Si;Computadora / Laptop;1
2020-10-09T00:22:55Z;Femenino;No;35;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;750;Nacional;10;HRBP;Full time;Generalista;0;5;3;11;120000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Gimnasio, Frutas y snacks, Abono de celular, Home office;No recibo bono;2 ajustes;30;Octubre;No;RH Pro;People;Si, está permitido;No;0.3;30000;3;Sí, activamente;Bono, LTI, Prestamos con bajo interes, Formacion;Personas;¿Puedo pasar con mi mamá? (juro!);Si;Computadora / Laptop, Silla ergonómica, Abono de celular, Soporte, teclado, mousse, monitor;4
2020-10-09T00:52:12Z;Femenino;No;30;No tengo ninguna discapacidad;Maestría completa;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;350;Nacional;7;Analista;Full time;Capacitación y desarrollo;0;0;0;10;77000;Medicina prepaga / Plan de salud, Vacaciones extendidas, Frutas y snacks, Abono de celular, Préstamos, Idiomas, Home office, Comedor / Almuerzos;Menos de un sueldo;2 ajustes;17;Agosto;Si, en proyectos ad honorem;Enlatado propio;Capital Humano;Si, está permitido;No;0.2;3500;4;No,  pero escucho ofertas;NA;NA;NA;Voy rotando entre la oficina y el trabajo;Computadora / Laptop, Silla ergonómica, Kit sanitizante;5
2020-10-09T05:57:21Z;Masculino;No;37;No tengo ninguna discapacidad;Maestría completa;Administración de Empresas;Universidad Pública;Argentina;Córdoba;Relación de Dependencia;Terminales automotrices, fábricas autopartistas, y afines;1200;Multinacional;12;Director;Full time;Generalista;5;12;3;15;338000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Seguro de vida (adicionales a los de ley), Préstamos, Combustible, Home office, auto corporativo;Dos sueldos;3 o más ajustes;12;Julio;No;SAP / SuccessFactors;Recursos Humanos;Si, está permitido;Si;0.6;15000;4;No,  pero escucho ofertas;Tiempo para proyectos indipendentes;Central;con que animal te compararias?;Si;Computadora / Laptop;5
2020-10-09T07:28:24Z;Masculino;No;36;No tengo ninguna discapacidad;Universitario completo;Contador Público;Universidad Pública;Argentina;San Juan;Relación de Dependencia;"Alimentación; bebidas; tabaco";300;Multinacional;3;Jefe;Full time;Generalista;2;1;1;10;106000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Seguro de vida (adicionales a los de ley), Comedor / Almuerzos;Dos sueldos;1 solo;18;Mayo;No;Meta4;Recursos Humanos;Si, está permitido;No;0;500;4;No estoy buscando cambiar;Combustible o viaticos;Servicio;Si le preguntara a tu jefe sobre vos, que pensas que me diria?;NA;NA;NA
2020-10-09T07:36:16Z;Masculino;No;34;No tengo ninguna discapacidad;Universitario completo;Administración de Empresas;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;2500;Nacional;30;HRBP;Full time;Generalista;0;0;0;3;180000;Medicina prepaga / Plan de salud, Horarios flexibles, Gimnasio, Home office, Comedor / Almuerzos;No recibo bono;1 solo;40;Junio;Si, en emprendimiento relacionado con RRHH;SAP / SuccessFactors;Desarrollo humano;Si, está permitido;No;0;8500;4;No,  pero escucho ofertas;Bonos por proyectos;Transformación;N/a;Voy rotando entre la oficina y el trabajo;Computadora / Laptop;4
2020-10-09T07:43:29Z;Masculino;No;47;No tengo ninguna discapacidad;Maestría completa;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;200;Nacional;5;Director;Full time;Generalista;4;0;0;28;250000;Medicina prepaga / Plan de salud, Horarios flexibles, Gimnasio, Abono de celular, Combustible, Idiomas, Home office;Dos sueldos;No tuve ajustes;0;NA;Si, en emprendimiento no relacionado con RRHH;Jira;Recursos Humanos;Si, está permitido;Si;0.4;6000;3;No,  pero escucho ofertas;Menos horas de trabajo;Surfear;Nada raro / una lástima;Voy rotando entre la oficina y el trabajo;Computadora / Laptop;4
2020-10-09T11:40:37Z;Masculino;No;25;No tengo ninguna discapacidad;Universitario en curso;Administración de Empresas;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;700;Nacional;10;Analista;Full time;Generalista;0;1;1;6;60000;Medicina prepaga / Plan de salud, Frutas y snacks, Abono de celular, Home office;No recibo bono;1 solo;22;Febrero;No;No tenemos sistema de gestión;People;Si, está permitido;No;0;100;3;No,  pero escucho ofertas;-;Tempestades;Cuántas monedas entran en esta habitación;Si;Computadora / Laptop, Silla ergonómica;4
2020-10-09T15:18:57Z;Femenino;No;30;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;"Servicios financieros; seguros";500;Nacional;8;Analista;Full time;Payroll / Liquidación de sueldos;0;0;0;7;45000;No tengo beneficios adicionales;No recibo bono;1 solo;9;Marzo;Si, en emprendimiento no relacionado con RRHH;Tango;Recursos Humanos;Si, está permitido;No;0;600;2;Sí, activamente;prepaga;empatia;si estaba segura que no iba a tener hijos (3 veces);Si;No me enviaron ni reintegraron nada;1
2020-10-10T12:00:29Z;Femenino;No;26;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;300;Multinacional;6;Analista;Full time;Payroll / Liquidación de sueldos;2;1;1;3;57000;Medicina prepaga / Plan de salud, Frutas y snacks, Seguro de vida (adicionales a los de ley), Préstamos, Posgrados, Idiomas;No recibo bono;1 solo;17;Agosto;No;RH Pro;Recursos Humanos;Si, está permitido;No;0.1;950;3;No,  pero escucho ofertas;Pago servicios telefonía, streaming, bonos;Necesaria;NA;Si;Computadora / Laptop, Silla ergonómica;3
2020-10-10T13:19:12Z;Femenino;No;31;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios profesionales;86;Multinacional;8;Responsable;Full time;Payroll / Liquidación de sueldos;0;0;0;4;74000;Medicina prepaga / Plan de salud, Abono de celular, Idiomas, Home office;No recibo bono;No tuve ajustes;50;Octubre;No;Axton;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2020-10-10T13:23:13Z;Masculino;No;36;No tengo ninguna discapacidad;Maestría en curso;Contador Público;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;150;Nacional;3;Responsable;Full time;Administración de personal;1;10;8;8;120000;Medicina prepaga / Plan de salud, Frutas y snacks, Préstamos, Posgrados, Comedor / Almuerzos;Menos de un sueldo;No tuve ajustes;20;Agosto;Si, en emprendimiento no relacionado con RRHH;bejerman y tango;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2020-10-10T20:26:19Z;Femenino;No;26;No tengo ninguna discapacidad;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;4000;Nacional;12;Analista;Full time;Administración de personal;0;1;1;1;30000;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;50;Abril;No;Enlatado propio;Oficina de Personal;Si, está permitido;No;0;1500;1;Sí, activamente;Remuneración acorde al puesto de trabajo, capacitaciones, charter, servicio de comedor en la organizacion, desarrollo de carrera, y mas.;Personas;¿Cuales son tus fortalezas y debilidades? Me lo preguntan siempre;No;No me enviaron ni reintegraron nada;1
2020-10-11T00:35:18Z;Femenino;No;32;No tengo ninguna discapacidad;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;200;Nacional;22;Jefe;Full time;Payroll / Liquidación de sueldos;2;5;5;8;44000;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;2;Marzo;Si, en emprendimiento no relacionado con RRHH;No tenemos sistema de gestión;Oficina de Personal;Si, está permitido;No;0;4200;1;Sí, activamente;NA;Más participación para incorporar ideas. Ese es el beneficio que hoy busco, experiencia de trabajo incorporando proyectos.;Las típicas preguntas de habilidades y defectos, esa ya es una pregunta bizarra.;Si;No me enviaron ni reintegraron nada;3
2020-10-12T10:56:12Z;Masculino;No;27;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Educación;2000;Nacional;15;HRBP;Full time;Generalista;0;1;0;6;75000;Vacaciones extendidas, Gimnasio, Seguro de vida (adicionales a los de ley), Reintegros en capacitación, Comedor / Almuerzos;Dos sueldos;2 ajustes;29;Septiembre;No;Enlatado propio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2020-10-12T13:19:47Z;Femenino;No;51;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Chile;NA;Relación de Dependencia;"Servicios públicos (agua;gas; electricidad)";66;Nacional;1;Jefe;Full time;Payroll / Liquidación de sueldos;0;1;1;20;1800000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Seguro de vida (adicionales a los de ley), Abono de internet, Home office;No recibo bono;2 ajustes;1;Julio;Si, en emprendimiento relacionado con RRHH;Payroll;Recursos Humanos;No se suele tomar mate en este país;No;0;2000;4;No,  pero escucho ofertas;Bono por desempeño;Potencial;Si tengo animales;Si;Computadora / Laptop, Silla ergonómica;5
2020-10-12T19:04:28Z;Masculino;No;31;No tengo ninguna discapacidad;Secundario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Neuquén;Relación de Dependencia;"Transporte (incluyendo aviación civil; ferrocarriles por carretera)";450;Nacional;4;Analista;Full time;Generalista;0;5;2;5;55000;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;10;Febrero;No;SIT propio de la empresa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2020-10-12T23:42:18Z;Femenino;No;30;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;100;Nacional;7;Analista;Full time;Administración de personal;0;0;0;6;70000;Medicina prepaga / Plan de salud, Vacaciones extendidas, Licencias extendidas, Gimnasio, Frutas y snacks, Idiomas, Home office;No recibo bono;2 ajustes;39;Octubre;No;No tenemos sistema de gestión;NA;Si, está permitido;Si;0.3;5000;4;No estoy buscando cambiar;+ días de vacaciones, bono por cumplimiento de objetivos;Empatia;NA;Si;Computadora / Laptop;1
2020-10-13T00:03:23Z;Masculino;No;33;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Función pública;360;Nacional;11;Analista;Plazo Fijo;Payroll / Liquidación de sueldos;1;6;6;11;115000;Medicina prepaga / Plan de salud, Vacaciones extendidas;No recibo bono;No tuve ajustes;7;Octubre;Si, en proyectos ad honorem;Tango;Recursos Humanos;Si, está permitido;No;0.1;150;3;No,  pero escucho ofertas;Home Office;Personas;"""Remuneración bruta pretendida?""";Si;No me enviaron ni reintegraron nada;1
2020-10-13T00:05:08Z;Masculino;No;44;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Mendoza;Relación de Dependencia;Educación;150;Nacional;4;Responsable;Plazo Fijo;Generalista;3;20;6;10;85000;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;0;Enero;No;No tenemos sistema de gestión;Oficina de Personal;No, está prohibido;No;0;250;4;No,  pero escucho ofertas;NA;HUMANOS;NA;Si;No me enviaron ni reintegraron nada;3
2020-10-13T00:17:09Z;Masculino;No;25;No tengo ninguna discapacidad;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de consultoría;10000;Multinacional;400;Analista;Full time;Generalista;0;1;1;2;52500;Medicina prepaga / Plan de salud, Tarjeta de descuento, Gimnasio, Frutas y snacks, Seguro de vida (adicionales a los de ley), Abono de internet, Reintegros en capacitación, Idiomas, Home office, Comedor / Almuerzos;Menos de un sueldo;1 solo;25;Septiembre;No;Workday;Recursos Humanos;Si, está permitido;Si;1;50;2;No,  pero escucho ofertas;Ajustes de inflacion acorde. Pagos variables. Reestructuracion de beneficios acorde al HO;Cambio;NA;Si;Computadora / Laptop, Abono de internet;2
2020-10-13T08:27:28Z;Femenino;No;31;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Función pública;180;Nacional;3;Gerente;Full time;Diseño organizacional;80;1;1;7;110600;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;0;Diciembre;No;Tango;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2020-10-13T08:51:24Z;Femenino;No;32;No tengo ninguna discapacidad;Maestría completa;Ing. Financiera;Universidad Privada;Bolivia;NA;Relación de Dependencia;Educación;36;Nacional;1;Administrativo;Part time;Administración de personal;0;7;2;7;3500;No tengo beneficios adicionales, Horarios flexibles;No recibo bono;No tuve ajustes;0;Septiembre;Si, en emprendimiento no relacionado con RRHH;No tenemos sistema de gestión;Administración;Si, está permitido;No;0.1;90;2;Sí, activamente;Horarios flexibles para atender a mis hijos;Humanidad;Cuando quieres tener hijos;No;No me enviaron ni reintegraron nada;2
2020-10-13T08:56:04Z;Masculino;Si;22;No tengo ninguna discapacidad;Universitario en curso;Relaciones Públicas;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;"Servicios públicos (agua;gas; electricidad)";4800;Nacional;100;Analista;Full time;Comunicación interna;0;1;0;1;56000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Frutas y snacks, Abono de celular, Seguro de vida (adicionales a los de ley), Home office;Menos de un sueldo;3 o más ajustes;20;Octubre;No;SAP / SuccessFactors;Recursos Humanos;Si, está permitido;No;0.1;800;4;No,  pero escucho ofertas;Más flexibilidad;Rígido;NA;Voy rotando entre la oficina y el trabajo;Computadora / Laptop, Silla ergonómica, Kit sanitizante, Abono de celular;5
